source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_21/conv2d/Conv2D	F32	768,1,1,128	14522124	f32_ohwi_to_oihw	tensor.109	F32	768,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_26/separable_conv2d/depthwise	F32	256	14521088	identity_bytes	tensor.110	F32	256	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_21/conv2d_1/Conv2D	F32	256,1,1,768	13734644	f32_ohwi_to_oihw	tensor.111	F32	256,768,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_85/Conv2D	F32	128,3,3,256	12554984	f32_ohwi_to_oihw	tensor.112	F32	128,256,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_86/Conv2D	F32	128,1,1,128	12489436	f32_ohwi_to_oihw	tensor.113	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_87/Conv2D	F32	256,1,1,128	12358352	f32_ohwi_to_oihw	tensor.114	F32	256,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_88/Conv2D	F32	128,1,1,256	12227268	f32_ohwi_to_oihw	tensor.115	F32	128,256,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_27/conv2d/Conv2D	F32	1,1,1,128	12226744	f32_ohwi_to_oihw	tensor.116	F32	1,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_27/conv2d_1/Conv2D	F32	128,1,1,128	12161196	f32_ohwi_to_oihw	tensor.117	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_27/conv2d_2/Conv2D	F32	128,1,1,128	12095648	f32_ohwi_to_oihw	tensor.118	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_27/conv2d_5/Conv2D	F32	128,1,1,128	12030100	f32_ohwi_to_oihw	tensor.119	F32	128,128,1,1	semantic_segmenter_xenoformer	weight
