source_name	storage_name	source_dtype	source_shape	storage_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	814	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	811	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	813	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	822	F32	2560	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	821	F32	2560,320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	2560,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.bias	824	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.weight	823	F32	320,1280	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	320,1280	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff_norm.bias	826	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff_norm.weight	825	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.0.bias	818	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.0.weight	817	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.1.bias	820	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.1.weight	819	F32	320	0	identity_bytes	up_blocks.3.motion_modules.0.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.norm.bias	830	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.norm.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.norm.weight	829	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.norm.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.proj_in.bias	832	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.proj_in.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.proj_in.weight	831	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.proj_in.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.proj_out.bias	856	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.proj_out.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.proj_out.weight	855	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.proj_out.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	838	F32	1,24,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	F32	1,24,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	834	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	837	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	836	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	833	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	835	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	844	F32	1,24,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	F32	1,24,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	840	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	843	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	842	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	839	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	841	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	850	F32	2560	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	849	F32	2560,320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	2560,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	852	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	851	F32	320,1280	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	320,1280	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	854	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	853	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	846	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	845	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	848	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	847	F32	320	0	identity_bytes	up_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.norm.bias	858	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.norm.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.norm.weight	857	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.norm.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.proj_in.bias	860	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.proj_in.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.proj_in.weight	859	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.proj_in.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.proj_out.bias	884	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.proj_out.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.proj_out.weight	883	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.proj_out.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	866	F32	1,24,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	F32	1,24,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	862	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	865	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	864	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	861	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	863	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	872	F32	1,24,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	F32	1,24,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	868	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	871	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	870	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	867	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	869	F32	320,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	320,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	878	F32	2560	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	877	F32	2560,320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	2560,320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.bias	880	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.weight	879	F32	320,1280	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	320,1280	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.bias	882	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.weight	881	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.bias	874	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.weight	873	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.bias	876	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.weight	875	F32	320	0	identity_bytes	up_blocks.3.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv1.bias	768	F32	320	0	identity_bytes	up_blocks.3.resnets.0.conv1.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv1.weight	767	F32	320,960,3,3	0	identity_bytes	up_blocks.3.resnets.0.conv1.weight	F32	320,960,3,3	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv2.bias	774	F32	320	0	identity_bytes	up_blocks.3.resnets.0.conv2.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv2.weight	773	F32	320,320,3,3	0	identity_bytes	up_blocks.3.resnets.0.conv2.weight	F32	320,320,3,3	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv_shortcut.bias	776	F32	320	0	identity_bytes	up_blocks.3.resnets.0.conv_shortcut.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.conv_shortcut.weight	775	F32	320,960,1,1	0	identity_bytes	up_blocks.3.resnets.0.conv_shortcut.weight	F32	320,960,1,1	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.norm1.bias	766	F32	960	0	identity_bytes	up_blocks.3.resnets.0.norm1.bias	F32	960	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.norm1.weight	765	F32	960	0	identity_bytes	up_blocks.3.resnets.0.norm1.weight	F32	960	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.norm2.bias	772	F32	320	0	identity_bytes	up_blocks.3.resnets.0.norm2.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.norm2.weight	771	F32	320	0	identity_bytes	up_blocks.3.resnets.0.norm2.weight	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.time_emb_proj.bias	770	F32	320	0	identity_bytes	up_blocks.3.resnets.0.time_emb_proj.bias	F32	320	temporal_conditional_unet_2d	weight
up_blocks.3.resnets.0.time_emb_proj.weight	769	F32	320,1280	0	identity_bytes	up_blocks.3.resnets.0.time_emb_proj.weight	F32	320,1280	temporal_conditional_unet_2d	weight
